speed,lateralSpeed,trackPosition,trackEdge_0,trackEdge_1,trackEdge_2,trackEdge_3,trackEdge_4,trackEdge_5,trackEdge_6,trackEdge_7,trackEdge_8,trackEdge_9,trackEdge_10,trackEdge_11,trackEdge_12,trackEdge_13,trackEdge_14,trackEdge_15,trackEdge_16,trackEdge_17,trackEdge_18,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
214.054,-4.2675,-0.339654,7.40865,7.38612,7.59375,8.06555,8.88781,10.2433,12.5361,16.8095,26.7395,112.066,45.9461,15.0099,8.92845,6.49446,5.22808,4.48913,4.04077,3.77821,3.65189,-0.104674,1.000000,0.000000,0.000000,6,0.000000,360
214.32,-2.08891,-0.30143,7.19414,7.17755,7.38492,7.85024,8.65894,9.99185,12.2497,16.4725,26.3962,122.411,45.243,15.6147,9.3567,6.82775,5.5067,4.73451,4.26593,3.99212,3.8616,-0.100455,1.000000,0.000000,0.000000,6,0.000000,360
214.575,-0.900172,-0.261398,6.971,6.95817,7.16263,7.61793,8.40787,9.70973,11.917,16.0545,25.8855,129.255,45.1833,16.3381,9.83474,7.19089,5.8064,4.99626,4.50462,4.21774,4.08181,-0.0977903,1.000000,0.000000,0.000000,6,0.000000,360
214.826,-0.33938,-0.220537,6.74425,6.73351,6.93312,7.37589,8.14339,9.40822,11.5538,15.5804,25.2531,132.175,45.5161,17.1477,10.3466,7.5731,6.1188,5.26734,4.75061,4.44932,4.30703,-0.0963782,1.000000,0.000000,0.000000,6,0.000000,360
215.076,-0.0939962,-0.179251,6.51566,6.50611,6.69986,7.12875,7.87185,9.09645,11.1743,15.0763,24.5637,132.59,45.9836,17.9856,10.8773,7.96582,6.43815,5.54347,5.00051,4.68405,4.53485,-0.0956531,1.000000,0.000000,0.000000,6,0.000000,360
215.325,0.00193253,-0.137951,6.28726,6.27843,6.46582,6.88021,7.59804,8.78098,10.7884,14.5595,23.8598,131.599,46.4684,18.7742,11.4157,8.36229,6.75965,5.82093,5.25124,4.91926,4.76288,-0.0952941,1.000000,0.000000,0.000000,6,0.000000,360
215.449,0.0205128,-0.117301,6.17311,6.16454,6.34864,6.75565,7.46064,8.62243,10.5941,14.3021,23.5072,130.773,46.7274,19.1468,11.6867,8.56143,6.92091,5.95996,5.37679,5.03697,4.87693,-0.0951991,1.000000,0.000000,0.000000,6,0.000000,360
215.697,0.0296972,-0.0759882,5.9448,5.93665,6.11404,6.50613,7.18524,8.30437,10.2037,13.7963,22.8107,128.74,47.2763,19.8488,12.2226,8.96093,7.24415,6.2385,5.62819,5.27258,5.10514,-0.0951072,1.000000,0.000000,0.000000,6,0.000000,360
215.945,0.0237309,-0.0346667,5.71649,5.70867,5.87928,6.25634,6.90942,7.98564,9.8146,13.3052,22.1305,126.444,47.8479,20.4906,12.7251,9.35987,7.56792,6.51737,5.87981,5.50833,5.33342,-0.0950829,1.000000,0.000000,0.000000,6,0.000000,360
216.069,0.0193434,-0.0140054,5.60234,5.59468,5.76187,6.13141,6.77144,7.82618,9.62464,13.0659,21.7992,125.253,48.1367,20.7892,12.9634,9.55291,7.72989,6.65686,6.00566,5.62623,5.44758,-0.0950828,1.000000,0.000000,0.000000,6,0.000000,360
216.316,0.0114809,0.027329,5.37397,5.36662,5.52699,5.88146,6.49563,7.51301,9.25556,12.6003,21.1538,122.848,48.7174,21.3428,13.4138,9.92138,8.04529,6.93524,6.25744,5.8621,5.67595,-0.0950893,1.000000,0.000000,0.000000,6,0.000000,360
216.563,0.00595219,0.0686684,5.14557,5.13853,5.29239,5.63401,6.22807,7.21272,8.90126,12.1529,20.5346,120.443,49.2966,21.8403,13.8304,10.2659,8.34238,7.20188,6.50512,6.09729,5.90435,-0.095098,1.000000,0.000000,0.000000,6,0.000000,360
216.81,0.00267873,0.109863,4.91675,4.9126,5.06366,5.39528,5.97023,6.92291,8.55907,11.7203,19.9362,117.998,49.886,22.2898,14.2178,10.5904,8.62396,7.45564,6.7418,6.32504,6.12994,-0.0920445,1.000000,0.000000,0.000000,6,0.000000,360
217.055,0.000965138,0.149336,4.69678,4.69659,4.845,5.16687,5.72331,6.64521,8.23074,11.3047,19.3637,115.543,50.4814,22.6908,14.5747,10.8933,8.88886,7.69564,6.96649,6.54187,6.34534,-0.0874698,1.000000,0.000000,0.000000,6,0.000000,360
217.301,0.000193763,0.186801,4.48816,4.49158,4.63733,4.94986,5.48866,6.38128,7.91843,10.9092,18.8215,113.1,51.0736,23.0426,14.9,11.1736,9.13617,7.92076,7.17821,6.74695,6.54962,-0.0828843,1.000000,0.000000,0.000000,6,0.000000,360
217.57,-2.71141e-005,0.225697,4.27173,4.27881,4.42166,4.72438,5.24476,6.10645,7.59331,10.4979,18.2616,110.424,51.7223,23.3758,15.2229,11.4563,9.38781,8.15161,7.39625,6.9589,6.76154,-0.0778281,1.000000,0.000000,0.000000,6,0.000000,360
217.705,-0.000175331,0.244229,4.16864,4.17734,4.3188,4.61678,5.12825,5.97533,7.43804,10.3017,17.9967,109.083,52.0481,23.5242,15.3711,11.5879,9.50601,8.26057,7.49948,7.05964,6.86253,-0.0752963,1.000000,0.000000,0.000000,6,0.000000,360
217.974,-2.4523e-005,0.279463,3.97284,3.9848,4.12347,4.41226,4.90687,5.72589,7.1428,9.92864,17.4999,106.414,52.6966,23.8175,15.6407,11.8318,9.72666,8.46502,7.69434,7.25028,7.05426,-0.0702247,1.000000,0.000000,0.000000,6,-0.150000,360
218.242,-0.000142777,0.312234,3.79077,3.8056,3.94168,4.22205,4.70093,5.49395,6.86842,9.58308,17.0467,103.751,53.3441,24.1098,15.8762,12.05,9.92681,8.65214,7.87368,7.42667,7.23242,-0.0651428,1.000000,0.000000,0.000000,6,-0.450000,360
218.376,-8.58566e-005,0.327703,3.70496,3.72113,3.85591,4.13225,4.60358,5.38429,6.73887,9.42012,16.8275,102.415,53.6678,24.2564,15.9813,12.1498,10.0194,8.73931,7.95768,7.50964,7.31653,-0.0625986,1.000000,0.000000,0.000000,6,-0.600000,360
218.643,7.71364e-006,0.356767,3.5437,3.56232,3.69479,3.96359,4.42121,5.17899,6.4963,9.11674,16.3908,99.7589,54.3126,24.5476,16.1749,12.3307,10.1893,8.90064,8.1139,7.66469,7.47443,-0.0575015,1.000000,0.000000,0.000000,6,-0.900000,360
218.777,-9.51195e-005,0.370372,3.4682,3.48799,3.6194,3.88473,4.33573,5.08293,6.38323,8.97555,16.1723,98.4291,54.6362,24.6939,16.2713,12.412,10.267,8.97502,8.18642,7.73697,7.54829,-0.0549503,1.000000,0.000000,0.000000,6,-0.630000,360
219.044,7.17793e-005,0.395696,3.32782,3.34979,3.47928,3.73823,4.17733,4.90491,6.17413,8.71714,15.7369,95.7777,55.2796,24.9847,16.4628,12.5602,10.4071,9.1106,8.31968,7.87064,7.68573,-0.0498402,1.000000,0.000000,0.000000,6,-0.308700,360
219.177,3.49291e-005,0.407437,3.26276,3.28583,3.4144,3.67035,4.10403,4.82284,6.07773,8.59619,15.5188,94.4529,55.602,25.1304,16.559,12.6336,10.4698,9.17221,8.38077,7.93243,7.74945,-0.0472819,1.000000,0.000000,0.000000,6,-0.216090,360
219.443,-2.80756e-005,0.429011,3.14325,3.16833,3.29537,3.54612,3.96998,4.67289,5.90198,8.3554,15.084,91.8046,56.2452,25.4212,16.7504,12.7797,10.5909,9.28306,8.49131,8.04486,7.86646,-0.0421594,1.000000,0.000000,0.000000,6,-0.105884,360
219.708,3.98874e-005,0.448464,3.03552,3.06256,3.18829,3.43451,3.84913,4.5343,5.72794,8.10901,14.6393,89.0987,56.9025,25.7183,16.9462,12.9291,10.7148,9.39163,8.59172,8.14544,7.97192,-0.0370268,1.000000,0.000000,0.000000,6,-0.051883,360
219.973,-5.12044e-005,0.465699,2.94036,2.9679,3.09077,3.32979,3.73177,4.39605,5.5533,7.86176,14.1929,86.3801,57.5628,26.0166,17.1427,13.0791,10.839,9.50055,8.69136,8.2399,8.06602,-0.0340266,1.000000,0.000000,0.000000,6,0.000000,360
220.237,-2.36366e-005,0.482479,2.84802,2.8747,2.99371,3.22522,3.61458,4.258,5.37891,7.61489,13.7472,83.669,58.2215,26.3144,17.339,13.2288,10.9631,9.6093,8.79085,8.33423,8.15835,-0.0340259,1.000000,0.000000,0.000000,6,0.000000,360
220.5,-7.1254e-005,0.499244,2.75575,2.78157,2.89672,3.12074,3.49748,4.12005,5.20465,7.36819,13.3019,80.9575,58.8801,26.612,17.5351,13.3784,11.0871,9.71798,8.89027,8.42849,8.25062,-0.0340264,1.000000,0.000000,0.000000,6,0.000000,360
220.769,-0.000127624,0.515959,2.66377,2.68872,2.80003,3.01657,3.38074,3.98253,5.03092,7.12225,12.8579,78.256,59.5364,26.9087,17.7306,13.5275,11.2107,9.82632,8.98939,8.52245,8.3426,-0.034026,1.000000,0.000000,0.000000,6,0.000000,360
221.035,-0.00022102,0.532671,2.5718,2.59589,2.70336,2.91242,3.26401,3.84502,4.85722,6.87633,12.4139,75.5531,60.1929,27.2054,17.926,13.6767,11.3343,9.93465,9.08849,8.61641,8.43457,-0.0340265,1.000000,0.000000,0.000000,6,0.000000,360
221.301,-0.000160326,0.549347,2.48003,2.50326,2.60689,2.8085,3.14755,3.70783,4.68391,6.63098,11.971,72.8592,60.8474,27.5013,18.121,13.8255,11.4576,10.0427,9.18737,8.71015,8.52634,-0.0340255,1.000000,0.000000,0.000000,6,0.000000,360
221.571,-0.000316748,0.565986,2.38846,2.41083,2.51064,2.7048,3.03133,3.57092,4.51096,6.38614,11.529,70.1676,61.5012,27.7967,18.3157,13.974,11.5807,10.1506,9.28604,8.8037,8.61791,-0.0340262,1.000000,0.000000,0.000000,6,-0.150000,360
221.838,-0.000278782,0.582621,2.29691,2.31843,2.41441,2.60113,2.91515,3.43406,4.33807,6.14139,11.0871,67.4802,62.154,28.0919,18.5102,14.1224,11.7037,10.2584,9.38468,8.89721,8.70946,-0.0340252,1.000000,0.000000,0.000000,6,-0.450000,360
221.972,-0.000406239,0.590922,2.25123,2.27232,2.36639,2.5494,2.85717,3.36576,4.25179,6.01924,10.8666,66.138,62.4801,28.2392,18.6073,14.1965,11.7651,10.3122,9.4339,8.94388,8.75514,-0.0340252,1.000000,0.000000,0.000000,6,-0.600000,360
222.239,-0.000286604,0.607498,2.16001,2.18025,2.27051,2.4461,2.7414,3.22938,4.07951,5.77534,10.4263,63.4581,63.1311,28.5335,18.8012,14.3444,11.8876,10.4197,9.53219,9.03707,8.84636,-0.0340253,1.000000,0.000000,0.000000,6,-0.900000,360
222.506,-0.000445242,0.62439,2.06705,2.08642,2.17279,2.34082,2.62342,3.0904,3.90395,5.5268,9.97762,60.7284,63.7941,28.8332,18.9987,14.4951,12.0125,10.5292,9.63236,9.13203,8.93932,-0.0340245,1.000000,0.000000,0.000000,6,-1.000000,360
222.773,-0.000317001,0.641422,1.97332,1.99181,2.07427,2.23468,2.50446,2.95027,3.72693,5.2762,9.52521,57.9749,64.4629,29.1355,19.1979,14.6471,12.1385,10.6395,9.73335,9.22778,9.03305,-0.0340244,1.000000,0.000000,0.000000,6,-0.700000,360
222.859,-0.327408,0.649413,1.92915,1.94828,2.03009,2.18848,2.45458,2.89445,3.66197,5.19836,9.4505,62.3222,63.3967,29.0034,19.1806,14.6608,12.164,10.6709,9.76866,9.26671,9.07612,-0.0309446,1.000000,0.000000,0.000000,6,-0.490000,360
222.633,2.42026,0.660776,1.86574,1.89357,1.98342,2.15083,2.42973,2.89274,3.71313,5.41261,10.5732,200,53.4679,26.918,18.3594,14.259,11.9526,10.5648,9.73063,9.27989,9.1343,-0.00285449,1.000000,0.000000,0.000000,6,-0.240100,360
222.061,8.00353,0.663647,1.85154,1.894,2.00066,2.19059,2.50444,3.03074,3.99062,6.11214,13.955,200,42.6713,24.0296,17.0849,13.5743,11.5517,10.3267,9.60035,9.23153,9.15797,0.0415763,1.000000,0.000000,0.000000,6,-0.117649,360
221.881,11.1016,0.661603,1.86497,1.91529,2.03185,2.23585,2.57227,3.14017,4.19341,6.61201,16.8308,146.496,38.7222,22.7806,16.4921,13.2396,11.3466,10.1983,9.52391,9.19521,9.1574,0.0637245,1.000000,0.000000,0.000000,6,-0.082354,360
221.758,14.2484,0.651302,1.92648,1.98954,2.12357,2.35365,2.73276,3.37986,4.61212,7.62302,24.0631,95.9998,34.1386,21.1515,15.6673,12.7491,11.0298,9.9865,9.384,9.11114,9.12308,0.0947477,1.000000,0.000000,0.000000,6,-0.040354,360
221.809,13.8456,0.631875,2.03725,2.1102,2.25977,2.5144,2.93416,3.6555,5.05061,8.58994,31.9513,80.936,31.8515,20.2094,15.1366,12.4007,10.7799,9.79698,9.23553,8.99339,9.03102,0.111123,1.000000,0.000000,0.000000,6,0.000000,360
222.035,11.0524,0.603368,2.19623,2.27688,2.44067,2.71886,3.17759,3.96757,5.50281,9.44419,37.2746,76.2089,30.7868,19.6641,14.775,12.1281,10.5576,9.60555,9.06363,8.83367,8.87817,0.115975,1.000000,0.000000,0.000000,6,0.000000,360
222.343,7.18852,0.566614,2.39902,2.48593,2.66334,2.96504,3.46246,4.31807,5.97654,10.2069,38.9885,76.1732,30.3468,19.3141,14.4874,11.8795,10.3334,9.39601,8.8614,8.63253,8.67204,0.113358,1.000000,0.000000,0.000000,6,0.000000,360
222.647,3.78514,0.523663,2.63528,2.7282,2.91989,3.24664,3.78525,4.70968,6.49254,10.9845,39.5487,77.5728,30.0342,18.9797,14.1885,11.6104,10.0844,9.15891,8.62917,8.39859,8.42948,0.108241,1.000000,0.000000,0.000000,6,0.000000,360
222.791,2.56282,0.50063,2.76203,2.85825,3.05767,3.39799,3.95892,4.92074,6.77165,11.4103,40.0907,78.03,29.8131,18.7794,14.0175,11.4598,9.94709,9.02952,8.50349,8.2729,8.30003,0.105971,1.000000,0.000000,0.000000,6,0.000000,360
223.066,1.04063,0.452764,3.02576,3.12935,3.34553,3.71506,4.32405,5.3669,7.36762,12.3447,41.9768,77.8856,29.1866,18.3002,13.6303,11.1287,9.65063,8.75398,8.23883,8.01082,8.03258,0.10277,1.000000,0.000000,0.000000,6,0.150000,360
223.335,0.356804,0.403687,3.29656,3.40839,3.64265,4.0434,4.70383,5.83398,7.99884,13.364,44.7138,76.4796,28.3653,17.7424,13.2,10.77,9.33508,8.46453,7.96383,7.74113,7.75992,0.101118,1.000000,0.000000,0.000000,6,0.450000,360
223.602,0.0837608,0.354265,3.56949,3.69006,3.94306,4.37605,5.08959,6.31024,8.64674,14.427,47.9103,74.36,27.4425,17.1455,12.7491,10.3987,9.0112,8.16938,7.68496,7.46901,7.48611,0.100336,1.000000,0.000000,0.000000,6,0.750000,360
223.869,-0.0108607,0.304796,3.84281,3.97235,4.2444,4.71008,5.47748,6.79009,9.30177,15.5104,51.3334,71.8994,26.4737,16.5315,12.2895,10.0223,8.68415,7.87223,7.40491,7.19637,7.21239,0.0999778,1.000000,0.000000,0.000000,6,1.000000,360
224.135,-0.0297055,0.255312,4.11628,4.25494,4.54622,5.04486,5.86657,7.27199,9.96093,16.6057,54.89,69.264,25.4816,15.9089,11.8256,9.6435,8.35556,7.57413,7.12432,6.92352,6.93878,0.0998455,1.000000,0.000000,0.000000,6,0.490000,360
224.267,-0.0282282,0.23057,4.25303,4.39628,4.69721,5.21238,6.06133,7.51333,10.2913,17.1558,56.6949,67.9157,24.9816,15.5961,11.593,9.45366,8.19101,7.42493,6.98395,6.78707,6.802,0.0998208,1.000000,0.000000,0.000000,6,0.343000,360
224.396,-0.816082,0.182998,4.51039,4.65112,4.95636,5.48276,6.35015,7.82605,10.616,17.3145,51.1312,75.2808,25.2077,15.4198,11.3555,9.20828,7.94702,7.18156,6.73733,6.53176,6.53093,0.0865375,1.000000,0.000000,0.000000,6,0.168070,360
224.634,-2.84399,0.138564,4.75079,4.8877,5.19527,5.72994,6.61122,8.10383,10.8945,17.4243,47.0601,85.2027,25.4892,15.2634,11.1346,8.97872,7.71873,6.95415,6.50729,6.29408,6.27914,0.0736845,1.000000,0.000000,0.000000,6,0.082354,360
224.889,-2.37019,0.0968242,4.97983,5.12038,5.43917,5.99452,6.91001,8.45886,11.347,18.0634,47.8236,85.9803,24.8699,14.8095,10.7774,8.67823,7.45304,6.70964,6.27445,6.06534,6.04754,0.0704746,1.000000,0.000000,0.000000,6,0.040354,360
225.02,-1.90764,0.0769054,5.08962,5.23318,5.55888,6.12631,7.06172,8.64422,11.5949,18.4553,48.8313,84.541,24.4281,14.5439,10.5832,8.52152,7.31822,6.58812,6.16068,5.95526,5.93768,0.0703741,1.000000,0.000000,0.000000,6,0.000000,360
225.283,-1.06716,0.0383612,5.30242,5.45273,5.79295,6.38539,7.36197,9.01458,12.0979,19.277,51.2417,80.5985,23.4826,13.9995,10.193,8.21008,7.05242,6.34998,5.9389,5.74165,5.72547,0.0711317,1.000000,0.000000,0.000000,6,0.000000,360
225.413,-0.754075,0.0195298,5.40644,5.56016,5.90763,6.51249,7.50954,9.19704,12.3467,19.6867,52.4816,78.5941,23.0138,13.7313,10.0012,8.0573,6.92217,6.2334,5.83041,5.63725,5.62182,0.0715993,1.000000,0.000000,0.000000,6,0.000000,360
225.677,-0.33918,-0.0176562,5.61179,5.77214,6.13378,6.76298,7.80011,9.55591,12.835,20.4881,54.8765,74.9029,22.1074,13.208,9.62562,7.75733,6.66602,6.00383,5.61654,5.43121,5.41707,0.0723606,1.000000,0.000000,0.000000,6,0.000000,360
225.939,-0.121289,-0.0546579,5.81606,5.98279,6.35826,7.01131,8.08774,9.91039,13.3158,21.2715,57.1574,71.5627,21.2315,12.696,9.25607,7.4612,6.41256,5.77625,5.4042,5.22637,5.21322,0.072873,1.000000,0.000000,0.000000,6,0.000000,360
226.2,-0.0251412,-0.0915404,6.01957,6.19245,6.58144,7.25788,8.37285,10.2609,13.7894,22.037,59.3185,68.5006,20.3807,12.1931,8.89129,7.16804,6.16114,5.55014,5.19294,5.02232,5.00993,0.0731519,1.000000,0.000000,0.000000,6,0.000000,360
226.463,0.00769098,-0.128249,6.22207,6.40091,6.80316,7.50261,8.6555,10.6079,14.2569,22.7884,61.3736,65.6201,19.5473,11.6971,8.53042,6.8775,5.91164,5.32555,4.98293,4.81932,4.80754,0.0732793,1.000000,0.000000,0.000000,6,0.150000,360
226.593,0.0126659,-0.146784,6.3243,6.50611,6.91502,7.62602,8.79795,10.7826,14.492,23.1652,62.365,64.2018,19.1295,11.4476,8.34868,6.73107,5.78582,5.21224,4.87694,4.71683,4.70532,0.0733084,1.000000,0.000000,0.000000,6,0.300000,360
226.854,0.0129734,-0.183863,6.52879,6.71651,7.13868,7.87272,9.08262,11.1316,14.9613,23.9162,64.2755,61.3986,18.2964,10.9495,7.98558,6.43839,5.53429,4.98567,4.66497,4.51184,4.50085,0.073333,1.000000,0.000000,0.000000,6,0.600000,360
226.984,0.0110181,-0.202416,6.63111,6.82178,7.25056,7.99611,9.22498,11.3061,15.1959,24.2912,65.2021,60.0005,17.8803,10.7006,7.80402,6.29201,5.40847,4.87232,4.55892,4.40927,4.39854,0.0733351,1.000000,0.000000,0.000000,6,0.750000,360
227.245,0.00713962,-0.239555,6.83593,7.03248,7.4745,8.24307,9.50989,11.6552,15.6651,25.0412,66.9996,57.215,17.0479,10.2024,7.44066,5.99904,5.15664,4.64545,4.34664,4.20396,4.19372,0.073332,1.000000,0.000000,0.000000,6,1.000000,360
227.374,0.00541615,-0.258128,6.93835,7.13784,7.58648,8.36657,9.65236,11.8298,15.8998,25.4162,67.872,55.8218,16.6317,9.95324,7.25896,5.85254,5.0307,4.532,4.24048,4.10128,4.09129,0.0733297,1.000000,0.000000,0.000000,6,0.700000,360
227.634,0.00300047,-0.295282,7.14324,7.34862,7.8105,8.61361,9.93735,12.1791,16.3691,26.1663,69.5745,53.0386,15.7991,9.45489,6.89548,5.55947,4.77878,4.30504,4.02812,3.89589,3.88639,0.0733238,1.000000,0.000000,0.000000,6,0.343000,360
227.756,-0.84837,-0.330174,7.3291,7.5217,7.9735,8.76644,10.0744,12.2797,16.3572,25.656,63.3582,62.6527,15.8598,9.26435,6.68677,5.35867,4.587,4.119,3.84362,3.70838,3.69066,0.0598972,1.000000,0.000000,0.000000,6,0.168070,360
227.987,-2.94588,-0.361838,7.49832,7.67742,8.11799,8.89904,10.1889,12.3552,16.3211,25.1628,58.379,81.0162,15.9868,9.10183,6.5,5.17732,4.41336,3.95046,3.67655,3.53871,3.51374,0.046819,1.000000,0.000000,0.000000,6,0.082354,360
228.237,-2.47988,-0.390702,7.65609,7.83425,8.27844,9.0681,10.3727,12.5616,16.5591,25.4215,57.9849,86.5279,15.4959,8.76085,6.23881,4.96131,4.22462,3.77838,3.51397,3.38014,3.3543,0.0434487,1.000000,0.000000,0.000000,6,0.040354,360
228.494,-1.5276,-0.417107,7.8015,7.98325,8.43611,9.24111,10.571,12.8025,16.8781,25.9157,58.9458,82.446,14.815,8.37834,5.96712,4.74558,4.0411,3.61437,3.36154,3.23359,3.20896,0.0435893,1.000000,0.000000,0.000000,6,0.000000,360
228.752,-0.790328,-0.44194,7.93852,8.12473,8.58707,9.40832,10.7649,13.0418,17.2029,26.4436,60.1307,76.7052,14.1277,8.00439,5.70503,4.53904,3.86633,3.4588,3.21744,3.09548,3.07237,0.0444693,1.000000,0.000000,0.000000,6,0.000000,360
229.008,-0.355274,-0.465921,8.07082,8.26123,8.73259,9.56934,10.9515,13.2716,17.5141,26.9472,61.1985,71.8567,13.4756,7.64672,5.45351,4.34047,3.69807,3.30889,3.07845,2.96217,2.94044,0.0452132,1.000000,0.000000,0.000000,6,0.150000,360
229.262,-0.127696,-0.489605,8.2014,8.39564,8.87554,9.72709,11.1336,13.4949,17.8144,27.4264,62.1235,67.8255,12.849,7.29878,5.20756,4.14572,3.53272,3.16133,2.94147,2.83062,2.81011,0.0457178,1.000000,0.000000,0.000000,6,0.450000,360
229.514,-0.0288102,-0.513292,8.33192,8.52967,9.0177,9.8835,11.3135,13.7144,18.1073,27.8804,62.9229,64.3977,12.2377,6.95546,4.96376,3.95214,3.36806,3.01419,2.80472,2.69916,2.67973,0.0459926,1.000000,0.000000,0.000000,6,0.750000,360
229.766,0.00512013,-0.537016,8.46259,8.66363,9.15955,10.0392,11.4921,13.9317,18.3956,28.3095,63.6257,61.308,11.6347,6.61447,4.72089,3.75899,3.20359,2.86708,2.66791,2.56755,2.54912,0.0461159,1.000000,0.000000,0.000000,6,1.000000,360
230.017,0.0114833,-0.560776,8.59342,8.79765,9.30131,10.1947,11.6703,14.1479,18.6816,28.7229,64.2708,58.3968,11.0354,6.27435,4.47831,3.56591,3.03908,2.71988,2.53096,2.43578,2.41831,0.0461611,1.000000,0.000000,0.000000,6,0.700000,360
230.211,0.349986,-0.58396,8.71978,8.92172,9.42644,10.3242,11.8075,14.2958,18.8365,28.8063,63.3984,62.2509,10.6104,5.99098,4.2641,3.38996,2.88601,2.58078,2.39987,2.30821,2.29032,0.0428338,1.000000,0.000000,0.000000,6,0.343000,360
229.981,-2.75341,-0.601599,8.80951,8.96561,9.41869,10.2479,11.6246,13.9171,18.0128,26.6048,53.0016,200,11.7671,6.1899,4.28788,3.35806,2.83031,2.51186,2.32123,2.22019,2.19138,0.0127755,1.000000,0.000000,0.000000,6,0.168070,360
229.874,-8.25699,-0.611151,8.86399,8.96199,9.34943,10.0924,11.3379,13.3983,16.996,24.1981,43.8454,200,14.3407,6.70672,4.46838,3.42836,2.85134,2.50574,2.29711,2.18175,2.13931,-0.0245133,1.000000,0.000000,0.000000,6,0.082354,360
229.966,-9.07404,-0.613617,8.88285,8.95302,9.30943,10.0122,11.1979,13.1525,16.533,23.1643,40.3927,158.009,16.2456,7.03798,4.59079,3.48494,2.87893,2.51762,2.29896,2.17608,2.12701,-0.042327,1.000000,0.000000,0.000000,6,0.040354,360
230.181,-6.99057,-0.608455,8.85638,8.91868,9.26539,9.9546,11.118,13.034,16.3397,22.7845,39.3001,144.86,17.2064,7.25156,4.69644,3.55416,2.93054,2.55925,2.33441,2.20755,2.1559,-0.0472236,1.000000,0.000000,0.000000,6,0.000000,360
230.441,-4.22543,-0.596764,8.79141,8.85552,9.20142,9.88731,11.0436,12.9493,16.2376,22.653,39.1148,146.396,17.6413,7.44972,4.82819,3.65459,3.01472,2.63335,2.40302,2.27273,2.22013,-0.0457693,1.000000,0.000000,0.000000,6,0.000000,360
230.568,-3.03446,-0.589178,8.74902,8.81445,9.16064,9.84579,11.0008,12.9026,16.188,22.6031,39.1103,148.975,17.828,7.5639,4.90842,3.71824,3.06812,2.68115,2.44678,2.31494,2.26172,-0.044526,1.000000,0.000000,0.000000,6,0.000000,360
230.818,-1.37987,-0.571422,8.65063,8.71847,9.06383,9.74521,10.8932,12.7847,16.0537,22.4518,38.9935,153.602,18.3435,7.84601,5.10275,3.8697,3.19534,2.79367,2.55044,2.41419,2.35927,-0.0426632,1.000000,0.000000,0.000000,6,0.000000,360
230.94,-0.874865,-0.56179,8.59741,8.66553,9.00973,9.68828,10.831,12.7143,15.9695,22.3454,38.8561,155.038,18.6803,8.00667,5.21191,3.95375,3.26563,2.85547,2.60718,2.46802,2.41235,-0.0420989,1.000000,0.000000,0.000000,6,0.000000,360
231.182,-0.310016,-0.541504,8.4856,8.55347,8.8938,9.56369,10.6932,12.5543,15.7713,22.0755,38.4202,155.831,19.5178,8.37174,5.45025,4.13539,3.41553,2.98682,2.72754,2.58203,2.52368,-0.0417486,1.000000,0.000000,0.000000,6,0.000000,360
231.424,-0.0687542,-0.52033,8.36914,8.4354,8.77062,9.43119,10.5446,12.379,15.5496,21.7612,37.8645,154.918,20.4817,8.7663,5.70491,4.32799,3.57463,3.12543,2.8538,2.70155,2.64038,-0.0420111,1.000000,0.000000,0.000000,6,0.000000,360
231.665,0.0149158,-0.498624,8.25,8.31421,8.64389,9.29389,10.3889,12.1941,15.3134,21.4203,37.235,152.958,21.5448,9.18421,5.97069,4.52758,3.73808,3.26821,2.98389,2.82397,2.76001,-0.042641,1.000000,0.000000,0.000000,6,0.000000,360
231.906,0.0305461,-0.476474,8.12842,8.19067,8.51438,9.1525,10.2293,12.0035,15.068,21.0661,36.5716,150.442,22.673,9.61625,6.24464,4.73262,3.90623,3.41455,3.1167,2.94946,2.88208,-0.0434714,1.000000,0.000000,0.000000,6,0.000000,360
232.146,0.0240955,-0.45388,8.00415,8.06445,8.3811,9.008,10.0658,11.8079,14.817,20.701,35.887,147.677,23.8592,10.0642,6.52661,4.94327,4.07861,3.56348,3.25244,3.07715,3.00684,-0.0443895,1.000000,0.000000,0.000000,6,0.000000,360
232.386,0.0141964,-0.430797,7.87744,7.93545,8.24576,8.86108,9.89886,11.6088,14.5611,20.3279,35.196,144.836,25.0966,10.5223,6.81576,5.15879,4.25502,3.71652,3.3915,3.2078,3.13403,-0.0453408,1.000000,0.000000,0.000000,6,-0.150000,360
232.625,0.0069646,-0.407271,7.74829,7.80396,8.10774,8.7109,9.72931,11.4065,14.3011,19.9514,34.508,141.973,26.3798,10.9942,7.11069,5.37858,4.43451,3.87285,3.53265,3.34106,3.26343,-0.0462977,1.000000,0.000000,0.000000,6,-0.450000,360
232.744,0.00440399,-0.39533,7.6827,7.7373,8.03784,8.63486,9.64296,11.3042,14.1695,19.7613,34.1649,140.549,27.0389,11.235,7.26115,5.49069,4.52612,3.95215,3.60474,3.40869,3.32935,-0.0467765,1.000000,0.000000,0.000000,6,-0.600000,360
232.982,0.00162761,-0.371049,7.54932,7.60158,7.89544,8.48056,9.46839,11.0954,13.9027,19.3749,33.4732,137.701,28.3582,11.7257,7.56698,5.71832,4.71208,4.11337,3.75128,3.54652,3.46313,-0.0477319,1.000000,0.000000,0.000000,6,-0.900000,360
