speed,lateralSpeed,trackPosition,trackEdge_0,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,trackEdge_18,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
171.438,0.000674407,0.224299,4.26682,4.9691,8.75676,200,13.1341,7.71069,6.73437,0.0147098,1.000000,0.000000,0.000000,5,0.000000,360
171.922,0.000697034,0.21868,4.29773,5.0051,8.82019,200,13.0738,7.6753,6.70346,0.0147098,1.000000,0.000000,0.000000,5,0.000000,360
172.404,0.000711954,0.213033,4.32879,5.04127,8.88393,200,13.0132,7.63974,6.6724,0.0147088,1.000000,0.000000,0.000000,5,0.000000,360
172.887,0.000726082,0.207365,4.35997,5.07758,8.94791,200,12.9524,7.60404,6.64122,0.0147088,1.000000,0.000000,0.000000,5,0.000000,360
173.369,0.000642998,0.201725,4.39099,5.1137,9.01155,200,12.892,7.56853,6.6102,0.0147079,1.000000,0.000000,0.000000,5,0.000000,360
173.851,0.000745568,0.196061,4.42214,5.14999,9.0755,200,12.8312,7.53286,6.57905,0.0147079,1.000000,0.000000,0.000000,5,0.000000,360
174.333,0.000764071,0.190376,4.45341,5.1864,9.13967,200,12.7702,7.49705,6.54777,0.0147074,1.000000,0.000000,0.000000,5,0.000000,360
174.815,0.000813366,0.184646,4.48493,5.22311,9.20437,200,12.7087,7.46096,6.51626,0.0147079,1.000000,0.000000,0.000000,5,0.000000,360
175.297,0.000751672,0.178913,4.51647,5.25983,9.26906,200,12.6473,7.42487,6.48472,0.0147069,1.000000,0.000000,0.000000,5,0.000000,360
175.778,0.000782628,0.173189,4.54795,5.2965,9.33368,200,12.5858,7.38881,6.45324,0.0147069,1.000000,0.000000,0.000000,5,0.000000,360
176.26,0.000693393,0.167446,4.57954,5.33329,9.39849,200,12.5243,7.35265,6.42165,0.014706,1.000000,0.000000,0.000000,5,0.000000,360
176.741,0.000727674,0.161674,4.61129,5.37026,9.46365,200,12.4623,7.3163,6.3899,0.014706,1.000000,0.000000,0.000000,5,0.000000,360
177.222,0.000769707,0.155882,4.64315,5.40736,9.52903,200,12.4002,7.27982,6.35804,0.014705,1.000000,0.000000,0.000000,5,0.000000,360
177.703,0.000784239,0.150063,4.67516,5.44464,9.59473,200,12.3378,7.24317,6.32603,0.0147055,1.000000,0.000000,0.000000,5,0.000000,360
178.185,0.000712428,0.144274,4.707,5.48172,9.66005,200,12.2757,7.20671,6.29419,0.0147041,1.000000,0.000000,0.000000,5,0.000000,360
178.665,0.000782883,0.138446,4.73906,5.51905,9.72584,200,12.2132,7.17001,6.26213,0.014705,1.000000,0.000000,0.000000,5,0.000000,360
179.147,0.000764898,0.132592,4.77126,5.55655,9.79192,200,12.1504,7.13314,6.22993,0.0147041,1.000000,0.000000,0.000000,5,0.000000,360
179.628,0.000753536,0.126716,4.80358,5.59419,9.85824,199.705,12.0874,7.09614,6.19761,0.0147041,1.000000,0.000000,0.000000,5,0.000000,360
180.11,0.000798851,0.120813,4.83605,5.63201,9.92488,197.507,12.024,7.05896,6.16514,0.0147031,1.000000,0.000000,0.000000,5,0.000000,360
180.591,0.000822759,0.114953,4.86829,5.66955,9.99103,195.303,11.9612,7.02205,6.1329,0.0147031,1.000000,0.000000,0.000000,5,0.000000,360
181.072,0.000724179,0.109038,4.90082,5.70743,10.0578,193.093,11.8977,6.98481,6.10037,0.0147021,1.000000,0.000000,0.000000,5,0.000000,360
181.553,0.00082325,0.103116,4.9334,5.74537,10.1246,190.877,11.8342,6.9475,6.06779,0.0147026,1.000000,0.000000,0.000000,5,0.000000,360
182.032,0.000730108,0.0971643,4.96613,5.78349,10.1918,188.656,11.7704,6.91003,6.03506,0.0147012,1.000000,0.000000,0.000000,5,0.000000,360
182.514,0.000826184,0.0911887,4.999,5.82177,10.2593,186.428,11.7063,6.87239,6.00219,0.0147012,1.000000,0.000000,0.000000,5,0.000000,360
