speed,lateralSpeed,trackPosition,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
55.1089,-0.000757023,-0.344627,8.49647,14.3816,200,7.35235,4.17921,-0.00529164,1.000000,0.000000,0.000000,2,0.000000,360
55.087,-0.000596751,-0.343805,8.48525,14.3504,200,7.38155,4.18731,-0.00640076,1.000000,0.000000,0.000000,2,0.000000,360
55.0662,-0.000230477,-0.34284,8.47298,14.3197,200,7.41353,4.19634,-0.00750416,1.000000,0.000000,0.000000,2,0.000000,360
55.5018,2.08435e-005,-0.341752,8.45931,14.2891,200,7.44668,4.20654,-0.00860566,1.000000,0.000000,0.000000,2,0.000000,360
56.6062,-0.000193009,-0.340554,8.44423,14.2584,200,7.47989,4.21777,-0.00978726,1.000000,0.000000,0.000000,2,0.000000,360
57.7079,-0.000170291,-0.339217,8.42754,14.2279,200,7.51298,4.23013,-0.0112721,1.000000,0.000000,0.000000,2,0.000000,360
58.8173,-4.61151e-007,-0.337713,8.40951,14.1972,200,7.54615,4.24425,-0.0127856,1.000000,0.000000,0.000000,2,0.000000,360
59.9388,-6.53127e-005,-0.336037,8.39136,14.1666,200,7.57929,4.2601,-0.0143272,1.000000,0.000000,0.000000,2,0.000000,360
61.0744,3.88486e-005,-0.334167,8.37327,14.136,200,7.61237,4.27788,-0.0162708,1.000000,0.000000,0.000000,2,0.000000,360
62.2253,-4.62943e-005,-0.331876,8.35431,14.104,200,7.647,4.29734,-0.0185477,1.000000,0.000000,0.000000,2,0.000000,360
63.3909,4.01002e-005,-0.328924,8.33309,14.0682,200,7.68578,4.31913,-0.020868,1.000000,0.000000,0.000000,2,0.000000,360
64.5713,-4.5199e-005,-0.332298,8.35229,14.0962,200,7.65228,4.29883,-0.0230527,1.000000,0.000000,0.000000,2,0.000000,360
65.7662,4.13564e-005,-0.32888,8.33086,14.0601,200,7.69145,4.32084,-0.0230533,1.000000,0.000000,0.000000,2,0.000000,360
66.9751,-4.0445e-005,-0.325462,8.30943,14.0239,200,7.73062,4.34284,-0.0230526,1.000000,0.000000,0.000000,2,0.000000,360
68.1995,3.6281e-005,-0.322044,8.28801,13.9877,200,7.7698,4.36485,-0.0230532,1.000000,0.000000,0.000000,2,0.000000,360
69.4381,-5.13022e-005,-0.318626,8.26658,13.9516,200,7.80896,4.38686,-0.0230528,1.000000,0.000000,0.000000,2,0.000000,360
70.0615,-2.81528e-005,-0.316917,8.25586,13.9335,200,7.82856,4.39786,-0.0230536,1.000000,0.000000,0.000000,2,0.000000,360
71.3156,8.99577e-006,-0.313499,8.23444,13.8973,200,7.86772,4.41986,-0.0230525,1.000000,0.000000,0.000000,2,0.000000,360
72.5789,-1.82654e-005,-0.309659,8.21036,13.8567,200,7.91174,4.44459,-0.0230534,1.000000,0.000000,0.000000,2,0.000000,360
73.854,4.57551e-006,-0.305753,8.18588,13.8154,200,7.95649,4.46973,-0.0230524,1.000000,0.000000,0.000000,2,0.000000,360
75.1392,-3.86099e-005,-0.301847,8.16139,13.774,200,8.00128,4.49488,-0.0230536,1.000000,0.000000,0.000000,2,0.000000,360
76.4346,-1.44794e-006,-0.29794,8.1369,13.7327,200,8.04603,4.52003,-0.0230525,1.000000,0.000000,0.000000,2,0.000000,360
77.7393,-2.35767e-005,-0.294034,8.11241,13.6914,200,8.09081,4.54518,-0.0230533,1.000000,0.000000,0.000000,2,0.000000,360
79.0558,-2.63809e-006,-0.290128,8.08793,13.6501,200,8.13556,4.57033,-0.0230525,1.000000,0.000000,0.000000,2,0.000000,360
79.7182,-6.44969e-005,-0.288175,8.07568,13.6294,200,8.15795,4.58291,-0.0230528,1.000000,0.000000,0.000000,2,0.000000,360
81.0507,7.35214e-006,-0.284246,8.05105,13.5878,200,8.20298,4.6082,-0.0230533,1.000000,0.000000,0.000000,2,0.000000,360
81.7208,-1.27607e-005,-0.282049,8.03728,13.5646,200,8.22815,4.62234,-0.0230526,1.000000,0.000000,0.000000,2,0.000000,360
83.0668,-3.27995e-005,-0.277654,8.00973,13.5181,200,8.27853,4.65064,-0.0230533,1.000000,0.000000,0.000000,2,0.000000,360
84.4198,-1.32066e-005,-0.27326,7.98218,13.4716,200,8.32888,4.67893,-0.0230526,1.000000,0.000000,0.000000,2,0.000000,360
85.7785,-5.71744e-005,-0.268865,7.95463,13.4251,200,8.37926,4.70723,-0.0230535,1.000000,0.000000,0.000000,2,0.000000,360
87.1425,-2.06682e-005,-0.264471,7.92708,13.3786,200,8.42961,4.73552,-0.0230527,1.000000,0.000000,0.000000,2,0.000000,360
88.5108,-4.53927e-005,-0.260076,7.89953,13.3321,200,8.47999,4.76381,-0.0230534,1.000000,0.000000,0.000000,2,0.000000,360
89.1978,2.32646e-006,-0.257879,7.88575,13.3088,200,8.50517,4.77796,-0.0230532,1.000000,0.000000,0.000000,2,0.000000,360
90.5759,-8.53292e-005,-0.253462,7.85806,13.2621,200,8.55578,4.80639,-0.0230529,1.000000,0.000000,0.000000,2,0.000000,360
91.9594,-9.44871e-006,-0.24858,7.82745,13.2104,200,8.61174,4.83783,-0.0230533,1.000000,0.000000,0.000000,2,0.000000,360
93.3472,-7.51855e-005,-0.243697,7.79684,13.1588,200,8.6677,4.86927,-0.0230528,1.000000,0.000000,0.000000,3,0.000000,360
94.0438,-6.20241e-005,-0.241255,7.78154,13.1329,200,8.69569,4.88499,-0.0230534,1.000000,0.000000,0.000000,3,0.000000,360
94.2006,-0.00349509,-0.236373,7.75069,13.0801,200,8.75254,4.91659,-0.0231093,1.000000,0.000000,0.000000,3,0.000000,360
94.1444,-0.00281155,-0.23149,7.72001,13.0281,200,8.80877,4.94808,-0.0231258,1.000000,0.000000,0.000000,3,0.000000,360
94.0882,-0.00165068,-0.226607,7.68938,12.9763,200,8.8648,4.97953,-0.0231297,1.000000,0.000000,0.000000,3,0.000000,360
94.4009,-0.000868993,-0.221724,7.65877,12.9247,200,8.92077,5.01097,-0.0231294,1.000000,0.000000,0.000000,3,0.000000,360
95.2894,-0.000648218,-0.216841,7.62815,12.8729,200,8.9768,5.04242,-0.0231335,1.000000,0.000000,0.000000,3,0.000000,360
95.732,-0.000542151,-0.2144,7.61284,12.8471,200,9.00478,5.05813,-0.0231332,1.000000,0.000000,0.000000,3,0.000000,360
96.616,-0.00036317,-0.209517,7.58223,12.7954,200,9.06077,5.08958,-0.0231347,1.000000,0.000000,0.000000,3,0.000000,360
97.5012,-0.000168545,-0.204634,7.55162,12.7438,200,9.11672,5.12101,-0.0231334,1.000000,0.000000,0.000000,3,0.000000,360
98.3892,-0.000145749,-0.199751,7.52101,12.6921,200,9.1727,5.15245,-0.0231345,1.000000,0.000000,0.000000,3,0.000000,360
98.8343,-3.79735e-005,-0.19731,7.50571,12.6663,200,9.20068,5.16817,-0.023134,1.000000,0.000000,0.000000,3,0.000000,360
99.7279,-0.000131499,-0.192427,7.4751,12.6147,200,9.25664,5.19961,-0.0231335,1.000000,0.000000,0.000000,3,0.000000,360
100.625,-5.31553e-006,-0.187056,7.44143,12.5578,200,9.31822,5.23419,-0.023134,1.000000,0.000000,0.000000,3,0.000000,360
101.525,-0.000116665,-0.181685,7.40776,12.501,200,9.37977,5.26877,-0.0231334,1.000000,0.000000,0.000000,3,0.000000,360
102.428,3.08557e-006,-0.176314,7.37409,12.4442,200,9.44135,5.30336,-0.0231339,1.000000,0.000000,0.000000,3,0.000000,360
